product_rating,total_reviews,purchased_last_month,discounted_price,original_price,is_sponsored,discount_percentage,product_category_Cameras,product_category_Chargers & Cables,product_category_Gaming,product_category_Headphones,product_category_Laptops,product_category_Networking,product_category_Other Electronics,product_category_Phones,product_category_Power & Batteries,product_category_Printers & Scanners,product_category_Smart Home,product_category_Speakers,product_category_Storage,product_category_TV & Display,product_category_Wearables,is_best_seller_Amazon's,is_best_seller_Best Seller,is_best_seller_Ends in,is_best_seller_Limited time deal,is_best_seller_No Badge,is_best_seller_Save 12%,is_best_seller_Save 17%,is_best_seller_Save 18%,is_best_seller_Save 30%,product_category_label,sales_volume,sales_revenue,discount_flag
4.5,89633,10000,43.09,43.09,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,10000,430900.00000000006,No Discount
4.3,37051,20000,23.74,23.74,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Other Electronics,20000,474799.99999999994,No Discount
4.6,7425,10000,67.2,67.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,TV & Display,10000,672000,No Discount
4.6,195798,10000,13.29,13.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,Storage,10000,132900,No Discount
4.5,22266,7000,171.13,171.13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Phones,7000,1197910,No Discount
4.7,2965,7000,146.89,146.89,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,7000,1028229.9999999999,No Discount
4.4,1101,9000,108.99,149.99,0,27.34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,9000,980910,Discounted
4.7,27903,10000,36.89,36.89,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,10000,368900,No Discount
4.4,15196,9000,139.99,199.99,0,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Networking,9000,1259910,Discounted
4.7,151397,30000,13.47,13.47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Power & Batteries,30000,404100,No Discount
4.7,219712,10000,19.99,25.99,0,23.09,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Chargers & Cables,10000,199899.99999999997,Discounted
4.6,4889,10000,87.39,87.39,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Other Electronics,10000,873900,No Discount
4.4,22417,10000,54.98,99.99,0,45.01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Smart Home,10000,549800,Discounted
4.7,27222,10000,54.89,54.89,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,10000,548900,No Discount
4.7,111424,10000,29.99,35.99,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,TV & Display,10000,299900,Discounted
4.7,33424,10000,91.9,91.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Printers & Scanners,10000,919000,No Discount
4.1,5263,8000,92.95,92.95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Phones,8000,743600,No Discount
4.1,2120,8000,249.95,249.95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Phones,8000,1999600,No Discount
4.8,17025,20000,18.99,18.99,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Other Electronics,20000,379799.99999999994,No Discount
4.8,5729,5000,359,449,0,20.04,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,5000,1795000,Discounted
4.4,40618,10000,22.66,22.66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,10000,226600,No Discount
4.3,598,5000,44.98,76.99,1,41.58,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,5000,224899.99999999997,Discounted
4.2,69,50,229,229,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,50,11450,No Discount
4.7,18697,10000,68.89,68.89,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,10000,688900,No Discount
4.7,113740,30000,11.72,11.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,TV & Display,30000,351600,No Discount
4.5,14563,6000,239.95,239.95,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Power & Batteries,6000,1439700,No Discount
4.8,109009,20000,17.85,18.99,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Power & Batteries,20000,357000,Discounted
4.6,3826,7000,148,165,0,10.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Other Electronics,7000,1036000,Discounted
4.7,67513,20000,28.89,28.89,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,20000,577800,No Discount
4.7,89487,20000,9.27,13.33,0,30.46,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Other Electronics,20000,185400,Discounted
4.6,18220,40000,7.11,7.79,0,8.73,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Power & Batteries,40000,284400,Discounted
4.7,94055,10000,77.42,77.42,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Phones,10000,774200,No Discount
4.7,549,7000,140.89,140.89,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,7000,986229.9999999999,No Discount
4.7,12972,10000,63.89,63.89,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,10000,638900,No Discount
4.8,65,1000,29.99,49.99,1,40.01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,1000,29990,Discounted
4.7,7235,500,69.95,69.95,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Cameras,500,34975,No Discount
4.6,25884,40000,6.99,6.99,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Power & Batteries,40000,279600,No Discount
4.7,40282,10000,43.89,43.89,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,10000,438900,No Discount
4.6,19802,10000,59.57,59.57,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,10000,595700,No Discount
4.4,1729,10000,46.01,46.01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,10000,460100,No Discount
4.9,9929,10000,23.5,30,0,21.67,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Other Electronics,10000,235000,Discounted
4.6,80952,10000,103.9,129.99,0,20.07,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Storage,10000,1039000,Discounted
4.7,129016,20000,17.49,17.49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Power & Batteries,20000,349799.99999999994,No Discount
4.7,114733,30000,6.74,6.74,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Other Electronics,30000,202200,No Discount
4.6,33075,10000,25.89,25.89,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,10000,258900,No Discount
4.5,2171,10000,23.29,23.29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,10000,232900,No Discount
4.6,43940,1000,29.99,29.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,TV & Display,1000,29990,No Discount
4.4,17726,10000,49.99,79.99,0,37.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Networking,10000,499900,Discounted
4.7,92678,20000,22.89,22.89,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,20000,457800,No Discount
4.8,20128,10000,26.99,26.99,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Other Electronics,10000,269900,No Discount
4.6,8570,10000,9.98,22.99,0,56.59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Laptops,10000,99800,Discounted
4.5,61499,10000,11.99,11.99,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Other Electronics,10000,119900,No Discount
4.7,28081,10000,57.99,57.99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,10000,579900,No Discount
4.6,12875,5000,228,228,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Phones,5000,1140000,No Discount
4.7,21145,10000,70.89,70.89,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,10000,708900,No Discount
4.2,496,4000,539,539,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,4000,2156000,No Discount
4.8,81751,10000,84.99,84.99,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Speakers,10000,849900,No Discount
4.7,2919,7000,129.89,129.89,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,7000,909229.9999999999,No Discount
4.6,28351,10000,57.89,78,0,25.78,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,10000,578900,Discounted
4.7,7235,500,69.95,69.95,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Cameras,500,34975,No Discount
4.5,4841,3000,659,719,0,8.34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Cameras,3000,1977000,Discounted
4.6,17686,7000,399,399,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Laptops,7000,2793000,No Discount
4.7,1527,3000,383.93,383.93,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,3000,1151790,No Discount
3.6,2411,6000,209.99,299.89,0,29.98,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,6000,1259940,Discounted
4.7,133194,10000,12.99,24.99,0,48.02,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Networking,10000,129900,Discounted
4.7,4018,10000,51.92,51.92,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,10000,519200,No Discount
4.6,8952,6000,151.99,175,0,13.15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Other Electronics,6000,911940,Discounted
4.2,38911,8000,79.96,79.96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Other Electronics,8000,639680,No Discount
4,4527,5000,259.99,299.99,0,13.33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Networking,5000,1299950,Discounted
4.8,22149,10000,20.73,25,0,17.08,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Other Electronics,10000,207300,Discounted
4.4,723,4000,448,448,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Phones,4000,1792000,No Discount
4.8,43285,10000,10.14,10.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,TV & Display,10000,101400,No Discount
4.6,30942,4000,59.22,59.22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,TV & Display,4000,236880,No Discount
4.6,10222,10000,16.99,27.99,1,39.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Phones,10000,169899.99999999997,Discounted
4.6,88282,10000,6.75,6.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Other Electronics,10000,67500,No Discount
4.3,15877,6000,149.95,199.95,0,25.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,Wearables,6000,899699.9999999999,Discounted
4.8,34183,10000,16.98,18.99,0,10.58,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Power & Batteries,10000,169800,Discounted
4.4,16987,10000,39.97,39.97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Other Electronics,10000,399700,No Discount
4.8,3688,20000,13.53,13.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,Wearables,20000,270600,No Discount
4.6,2246,7000,145,145,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Phones,7000,1015000,No Discount
4.6,3398,10000,59.99,59.99,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Other Electronics,10000,599900,No Discount
4.6,8134,10000,14.49,14.49,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,10000,144900,No Discount
4.7,3470,9000,64.99,97.99,0,33.68,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Storage,9000,584910,Discounted
4.8,32954,10000,16.49,21.98,0,24.98,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Power & Batteries,10000,164899.99999999997,Discounted
3.9,30709,10000,54,86.99,0,37.92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Cameras,10000,540000,Discounted
4.8,88458,20000,16.99,16.99,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Power & Batteries,20000,339799.99999999994,No Discount
4.8,132059,30000,11.99,11.99,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Other Electronics,30000,359700,No Discount
4.3,2197,5000,174.06,174.06,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,5000,870300,No Discount
4.4,6705,6000,215.82,299.99,0,28.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,TV & Display,6000,1294920,Discounted
4.8,21475,10000,12.41,24.49,0,49.33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Other Electronics,10000,124100,Discounted
4.6,1951,3000,279.99,439.99,0,36.36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Phones,3000,839970,Discounted
4.6,3915,2000,968,968,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Cameras,2000,1936000,No Discount
4.6,21264,10000,54.89,54.89,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,10000,548900,No Discount
4.7,4883,8000,84.89,84.89,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,8000,679120,No Discount
4.7,11279,7000,34.99,61.99,0,43.56,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Phones,7000,244930,Discounted
4.8,19590,20000,10.24,17.14,0,40.26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Other Electronics,20000,204800,Discounted
4.8,26634,20000,7.98,10.7,0,25.42,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Other Electronics,20000,159600,Discounted
4.6,14533,10000,21.49,32.99,0,34.86,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Phones,10000,214899.99999999997,Discounted
4.2,1245,3000,309,399,0,22.56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,3000,927000,Discounted
4.6,15567,10000,20.53,21.99,0,6.64,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Other Electronics,10000,205300,Discounted
4.6,2131,10000,24.22,29.96,0,19.16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,10000,242200,Discounted
4.8,8085,30000,4.97,6.59,0,24.58,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Power & Batteries,30000,149100,Discounted
4.3,4388,6000,149.99,199.99,0,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Networking,6000,899940,Discounted
4.6,12469,10000,16.99,17.99,0,5.56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Cameras,10000,169899.99999999997,Discounted
4.4,16532,10000,7.41,9.99,0,25.83,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Phones,10000,74100,Discounted
4.7,28920,10000,45.89,45.89,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,10000,458900,No Discount
4.5,10065,8000,65,69,0,5.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Phones,8000,520000,Discounted
4.6,1228,2000,549.99,609.99,0,9.84,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,2000,1099980,Discounted
4.4,11806,10000,25.07,25.07,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,10000,250700,No Discount
4.8,2169,4000,150.89,150.89,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,4000,603560,No Discount
4.6,21257,7000,32.99,41.81,0,21.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Other Electronics,7000,230930,Discounted
4.8,17000,7000,78.99,88.99,0,11.24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Laptops,7000,552930,Discounted
4.1,1742,4000,179.99,179.99,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Smart Home,4000,719960,No Discount
4.4,743,4000,179,179,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Chargers & Cables,4000,716000,No Discount
4.7,297,5000,112.99,112.99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,5000,564950,No Discount
4.3,423,3000,246.52,246.52,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,3000,739560,No Discount
4.7,56528,5000,109.95,109.95,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Speakers,5000,549750,No Discount
4.7,27637,10000,24.48,29.99,0,18.37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Cameras,10000,244800,Discounted
4.8,4725,9000,26.5,29.73,0,10.86,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Other Electronics,9000,238500,Discounted
4.7,6753,10000,19.66,19.66,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Chargers & Cables,10000,196600,No Discount
4.7,7235,500,69.95,69.95,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Cameras,500,34975,No Discount
4.5,3060,10000,28.49,28.49,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Chargers & Cables,10000,284900,No Discount
4.2,647,2000,523.99,523.99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,2000,1047980,No Discount
4.4,167901,10000,9.83,11.22,0,12.39,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Power & Batteries,10000,98300,Discounted
4.5,7601,4000,105.26,105.26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Chargers & Cables,4000,421040,No Discount
4.7,17227,7000,64.89,64.89,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,7000,454230,No Discount
4.3,590,4000,177.99,177.99,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Phones,4000,711960,No Discount
4.8,27900,10000,14.97,19.98,0,25.08,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Power & Batteries,10000,149700,Discounted
4.6,69726,9000,33.29,35.99,0,7.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Cameras,9000,299610,Discounted
4.4,139913,10000,18.99,24.95,0,23.89,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Phones,10000,189899.99999999997,Discounted
4.3,12822,3000,258,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,TV & Display,3000,774000,No Discount
4.7,96854,8000,74.99,74.99,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Phones,8000,599920,No Discount
4.5,198,200,119.99,159.99,1,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Phones,200,23998,Discounted
4.5,7846,3000,174.99,174.99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,3000,524970,No Discount
4.2,3651,6000,99.99,129.99,0,23.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Cameras,6000,599940,Discounted
4.6,510,7000,50.92,64.85,0,21.48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,7000,356440,Discounted
4.8,61748,10000,14.99,14.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,TV & Display,10000,149900,No Discount
4.6,14186,4000,92.97,139.97,0,33.58,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,TV & Display,4000,371880,Discounted
4.8,28135,3000,129.99,189.99,0,31.58,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Storage,3000,389970,Discounted
4.4,38090,10000,21.99,24.99,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Cameras,10000,219899.99999999997,Discounted
4.5,490,2000,286.99,286.99,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Printers & Scanners,2000,573980,No Discount
4.7,24816,4000,139.99,159,0,11.96,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,TV & Display,4000,559960,Discounted
4.4,526,4000,97.99,119.99,0,18.33,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Smart Home,4000,391960,Discounted
4.3,3340,6000,98.74,98.74,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Headphones,6000,592440,No Discount
4.4,1465,50,569.95,569.95,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Other Electronics,50,28497.500000000004,No Discount
4.8,172,1000,16.19,16.19,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Power & Batteries,1000,16190.000000000002,No Discount
4.4,3520,1000,119.99,119.99,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Phones,1000,119990,No Discount
4.6,10969,6000,68.45,68.45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Cameras,6000,410700,No Discount
4.8,125648,10000,14.99,14.99,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Other Electronics,10000,149900,No Discount
4.6,3376,7000,61.89,61.89,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,7000,433230,No Discount
4.8,4456,6000,49.99,49.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,TV & Display,6000,299940,No Discount
3.9,4292,5000,79.19,79.19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,5000,395950,No Discount
4.7,4330,3000,299.99,299.99,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Other Electronics,3000,899970,No Discount
4.5,20721,9000,24.63,27.99,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Other Electronics,9000,221670,Discounted
4.6,25312,2000,129.79,129.79,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,2000,259579.99999999997,No Discount
4.6,260,3000,188,188,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Chargers & Cables,3000,564000,No Discount
